UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Exp. Evidences	Methods	Publications	3DStructures	CurationEvents
P42858	HD_HUMAN	HTT	P45880	VDAC2_HUMAN	VDAC2	2	4	2	0	22
Q7KZN9	COX15_HUMAN	COX15	P45880	VDAC2_HUMAN	VDAC2	2	2	1	0	3
P07196	NFL_HUMAN	NEFL	P45880	VDAC2_HUMAN	VDAC2	1	3	1	0	3
Q9H8V3	ECT2_HUMAN	ECT2	P45880	VDAC2_HUMAN	VDAC2	2	2	2	0	2
Q9Y6C9	MTCH2_HUMAN	MTCH2	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
Q12873	CHD3_HUMAN	CHD3	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
Q9NX40	OCAD1_HUMAN	OCIAD1	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
Q99608	NECD_HUMAN	NDN	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
Q96DM3	RMC1_HUMAN	WDR98	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
Q8WUY9	DEP1B_HUMAN	DEPDC1B	P48681	NEST_HUMAN	NES	1	1	1	0	1
P07197	NFM_HUMAN	NEFM	P48681	NEST_HUMAN	NES	2	2	1	0	3
Q96DX4	RSPRY_HUMAN	RSPRY1	P48681	NEST_HUMAN	NES	2	2	1	0	3
P14136	GFAP_HUMAN	GFAP	P48681	NEST_HUMAN	NES	2	2	1	0	2
Q9H7C4	SYNCI_HUMAN	SYNC	P48681	NEST_HUMAN	NES	2	2	1	0	2
Q9NRC8	SIR7_HUMAN	SIRT7	P48681	NEST_HUMAN	NES	1	1	1	0	1
O75147	OBSL1_HUMAN	OBSL1	P48681	NEST_HUMAN	NES	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	P48681	NEST_HUMAN	NES	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	P48681	NEST_HUMAN	NES	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	P48681	NEST_HUMAN	NES	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	P48681	NEST_HUMAN	NES	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	P48681	NEST_HUMAN	NES	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	P48681	NEST_HUMAN	NES	1	1	1	0	1
Q8IW93	ARHGJ_HUMAN	ARHGEF19	P48681	NEST_HUMAN	NES	1	1	1	0	1
P17661	DESM_HUMAN	DES	P48681	NEST_HUMAN	NES	1	1	1	0	1
Q7L576	CYFP1_HUMAN	CYFIP1	P51114	FXR1_HUMAN	FXR1	1	2	1	0	2
P51114	FXR1_HUMAN	FXR1	P51114	FXR1_HUMAN	FXR1	1	2	1	0	2
Q9NRC8	SIR7_HUMAN	SIRT7	P51114	FXR1_HUMAN	FXR1	1	1	1	0	1
Q9H0W5	CCDC8_HUMAN	CCDC8	P51114	FXR1_HUMAN	FXR1	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	P51114	FXR1_HUMAN	FXR1	1	1	1	0	1
Q9NPI1	BRD7_HUMAN	BRD7	P51114	FXR1_HUMAN	FXR1	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	P51114	FXR1_HUMAN	FXR1	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	P51114	FXR1_HUMAN	FXR1	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	P51114	FXR1_HUMAN	FXR1	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	P51114	FXR1_HUMAN	FXR1	1	1	1	0	1
Q9H444	CHM4B_HUMAN	CHMP4B	P51608	MECP2_HUMAN	MECP2	2	2	1	0	2
P07196	NFL_HUMAN	NEFL	P51608	MECP2_HUMAN	MECP2	1	3	1	0	3
O43663	PRC1_HUMAN	PRC1	P51608	MECP2_HUMAN	MECP2	1	1	1	0	1
Q9P227	RHG23_HUMAN	ARHGAP23	P51608	MECP2_HUMAN	MECP2	1	1	1	0	1
Q8IW93	ARHGJ_HUMAN	ARHGEF19	P51608	MECP2_HUMAN	MECP2	1	1	1	0	1
P54274	TERF1_HUMAN	TERF1	P54274	TERF1_HUMAN	TERF1	11	7	7	0	13
P61981	1433G_HUMAN	YWHAG	P54274	TERF1_HUMAN	TERF1	3	3	2	0	4
P13928	ANXA8_HUMAN	ANXA8	P54274	TERF1_HUMAN	TERF1	1	1	1	0	1
Q14847	LASP1_HUMAN	LASP1	P54274	TERF1_HUMAN	TERF1	2	2	1	0	2
P62826	RAN_HUMAN	RAN	P54274	TERF1_HUMAN	TERF1	1	3	1	0	3
Q9WMX2	POLG_HCVCO	POLG	P56945	BCAR1_HUMAN	BCAR1	1	1	1	0	1
P63104	1433Z_HUMAN	YWHAZ	P56945	BCAR1_HUMAN	BCAR1	3	4	1	0	4
O00487	PSDE_HUMAN	PSMD14	P56945	BCAR1_HUMAN	BCAR1	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	P56945	BCAR1_HUMAN	BCAR1	1	1	1	0	1
Q15276	RABE1_HUMAN	RABEP1	P61981	1433G_HUMAN	YWHAG	6	5	3	0	7
P07196	NFL_HUMAN	NEFL	P61981	1433G_HUMAN	YWHAG	2	3	1	0	3
P42858	HD_HUMAN	HTT	P61981	1433G_HUMAN	YWHAG	1	1	1	0	2
P63104	1433Z_HUMAN	YWHAZ	P61981	1433G_HUMAN	YWHAG	9	5	7	0	10
P61981	1433G_HUMAN	YWHAG	P61981	1433G_HUMAN	YWHAG	3	4	4	0	4
P05783	K1C18_HUMAN	KRT18	P61981	1433G_HUMAN	YWHAG	1	3	2	0	3
Q14525	KT33B_HUMAN	KRT33B	P61981	1433G_HUMAN	YWHAG	2	2	1	0	2
Q7L576	CYFP1_HUMAN	CYFIP1	P61981	1433G_HUMAN	YWHAG	1	1	1	0	1
Q6ZU52	K0408_HUMAN	KIAA0408	P61981	1433G_HUMAN	YWHAG	1	2	1	0	3
P05067	A4_HUMAN	APP	P61981	1433G_HUMAN	YWHAG	2	3	1	0	3
O95817	BAG3_HUMAN	BAG3	P61981	1433G_HUMAN	YWHAG	1	1	1	0	1
Q9H0W5	CCDC8_HUMAN	CCDC8	P61981	1433G_HUMAN	YWHAG	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	P61981	1433G_HUMAN	YWHAG	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	P61981	1433G_HUMAN	YWHAG	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	P61981	1433G_HUMAN	YWHAG	1	1	1	0	1
Q5TAQ9	DCAF8_HUMAN	DCAF8	P62826	RAN_HUMAN	RAN	1	1	1	0	1
Q13573	SNW1_HUMAN	SNW1	P62826	RAN_HUMAN	RAN	1	3	1	0	3
Q53FD0	ZC21C_HUMAN	ZC2HC1C	P62826	RAN_HUMAN	RAN	1	3	1	0	3
Q8IZU1	FAM9A_HUMAN	FAM9A	P62826	RAN_HUMAN	RAN	1	3	1	0	3
Q494V2	CP100_HUMAN	CFAP100	P62826	RAN_HUMAN	RAN	1	3	1	0	3
Q3KNS6	ZN829_HUMAN	ZNF829	P62826	RAN_HUMAN	RAN	1	3	1	0	3
P07196	NFL_HUMAN	NEFL	P62826	RAN_HUMAN	RAN	1	1	1	0	1
P10275	ANDR_HUMAN	AR	P62826	RAN_HUMAN	RAN	2	3	1	0	3
P56945	BCAR1_HUMAN	BCAR1	P62826	RAN_HUMAN	RAN	1	1	1	0	1
O75147	OBSL1_HUMAN	OBSL1	P62826	RAN_HUMAN	RAN	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	P62826	RAN_HUMAN	RAN	1	1	1	0	1
P62826	RAN_HUMAN	RAN	P62826	RAN_HUMAN	RAN	1	2	2	5	2
O14578	CTRO_HUMAN	CIT	P62826	RAN_HUMAN	RAN	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	P62826	RAN_HUMAN	RAN	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	P62826	RAN_HUMAN	RAN	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	P62826	RAN_HUMAN	RAN	1	1	1	0	1
Q99608	NECD_HUMAN	NDN	P62826	RAN_HUMAN	RAN	1	1	1	0	1
Q96DM3	RMC1_HUMAN	WDR98	P62826	RAN_HUMAN	RAN	1	1	1	0	1
P08670	VIME_HUMAN	VIM	P63104	1433Z_HUMAN	YWHAZ	4	4	3	0	6
Q6P597	KLC3_HUMAN	KLC3	P63104	1433Z_HUMAN	YWHAZ	3	3	2	0	3
Q13813	SPTN1_HUMAN	SPTAN1	P63104	1433Z_HUMAN	YWHAZ	1	2	2	0	2
P05067	A4_HUMAN	APP	P63104	1433Z_HUMAN	YWHAZ	2	3	2	0	4
P63104	1433Z_HUMAN	YWHAZ	P63104	1433Z_HUMAN	YWHAZ	11	7	10	1	13
O60260	PRKN_HUMAN	PRKN	P63104	1433Z_HUMAN	YWHAZ	2	2	1	0	2
Q9P286	PAK5_HUMAN	PAK5	P63104	1433Z_HUMAN	YWHAZ	2	2	1	0	2
Q92574	TSC1_HUMAN	TSC1	P63104	1433Z_HUMAN	YWHAZ	1	2	1	0	2
Q9H8V3	ECT2_HUMAN	ECT2	P63104	1433Z_HUMAN	YWHAZ	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	P63104	1433Z_HUMAN	YWHAZ	1	1	1	0	3
O75147	OBSL1_HUMAN	OBSL1	P63104	1433Z_HUMAN	YWHAZ	1	1	1	0	1
Q9Y6C9	MTCH2_HUMAN	MTCH2	P63104	1433Z_HUMAN	YWHAZ	1	1	1	0	1
O00487	PSDE_HUMAN	PSMD14	P63104	1433Z_HUMAN	YWHAZ	1	1	1	0	1
P36873	PP1G_HUMAN	PPP1CC	P63104	1433Z_HUMAN	YWHAZ	0	1	1	0	1
P63172	DYLT1_HUMAN	DYNLT1	P63172	DYLT1_HUMAN	DYNLT1	2	3	3	0	3
P07196	NFL_HUMAN	NEFL	P63172	DYLT1_HUMAN	DYNLT1	1	3	1	0	3
Q9C0F3	ZN436_HUMAN	ZNF436	Q008S8	ECT2L_HUMAN	ECT2L	1	1	1	0	1
Q05586	NMDZ1_HUMAN	GRIN1	Q05586	NMDZ1_HUMAN	GRIN1	1	2	2	0	2
Q08257	QOR_HUMAN	CRYZ	Q08257	QOR_HUMAN	CRYZ	1	1	1	0	1
Q13813	SPTN1_HUMAN	SPTAN1	Q08257	QOR_HUMAN	CRYZ	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	Q08257	QOR_HUMAN	CRYZ	1	1	1	0	1
P29882	CEP1_EBVB9	BBRF2	Q08379	GOGA2_HUMAN	GOLGA2	1	1	1	0	1
Q08379	GOGA2_HUMAN	GOLGA2	Q08379	GOGA2_HUMAN	GOLGA2	3	5	2	0	5
P51114	FXR1_HUMAN	FXR1	Q08379	GOGA2_HUMAN	GOLGA2	1	1	1	0	1
Q92574	TSC1_HUMAN	TSC1	Q08379	GOGA2_HUMAN	GOLGA2	1	1	1	0	1
P48681	NEST_HUMAN	NES	Q08379	GOGA2_HUMAN	GOLGA2	2	2	1	0	2
O76041	NEBL_HUMAN	NEBL	Q08379	GOGA2_HUMAN	GOLGA2	2	4	2	0	5
Q96MN9	ZN488_HUMAN	ZNF488	Q08379	GOGA2_HUMAN	GOLGA2	2	4	2	0	5
P07197	NFM_HUMAN	NEFM	Q08379	GOGA2_HUMAN	GOLGA2	2	2	1	0	3
Q9BQQ3	GORS1_HUMAN	GORASP1	Q08379	GOGA2_HUMAN	GOLGA2	8	6	7	1	12
Q8TCX5	RHPN1_HUMAN	RHPN1	Q08379	GOGA2_HUMAN	GOLGA2	3	3	2	0	4
Q8IXL7	MSRB3_HUMAN	MSRB3	Q08379	GOGA2_HUMAN	GOLGA2	2	4	2	0	5
Q5W5X9	TTC23_HUMAN	TTC23	Q08379	GOGA2_HUMAN	GOLGA2	2	4	2	0	5
Q53FD0	ZC21C_HUMAN	ZC2HC1C	Q08379	GOGA2_HUMAN	GOLGA2	1	1	1	0	1
Q6X4W1	NSMF_HUMAN	NSMF	Q08379	GOGA2_HUMAN	GOLGA2	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	Q08379	GOGA2_HUMAN	GOLGA2	1	1	1	0	1
P08670	VIME_HUMAN	VIM	Q12873	CHD3_HUMAN	CHD3	2	2	2	0	4
Q12873	CHD3_HUMAN	CHD3	Q12873	CHD3_HUMAN	CHD3	3	3	4	0	5
P42858	HD_HUMAN	HTT	Q12873	CHD3_HUMAN	CHD3	2	3	1	0	6
Q9H444	CHM4B_HUMAN	CHMP4B	Q12873	CHD3_HUMAN	CHD3	1	1	1	0	1
O60341	KDM1A_HUMAN	KDM1A	Q12873	CHD3_HUMAN	CHD3	4	3	3	0	7
Q13573	SNW1_HUMAN	SNW1	Q12873	CHD3_HUMAN	CHD3	2	2	1	0	2
O00487	PSDE_HUMAN	PSMD14	Q12873	CHD3_HUMAN	CHD3	2	2	1	0	2
Q9H0W5	CCDC8_HUMAN	CCDC8	Q12873	CHD3_HUMAN	CHD3	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	Q12873	CHD3_HUMAN	CHD3	1	1	1	0	1
P07196	NFL_HUMAN	NEFL	Q12988	HSPB3_HUMAN	HSPB3	1	1	1	0	1
P07196	NFL_HUMAN	NEFL	Q13569	TDG_HUMAN	TDG	1	3	1	0	3
Q13569	TDG_HUMAN	TDG	Q13569	TDG_HUMAN	TDG	1	1	1	0	1
Q13573	SNW1_HUMAN	SNW1	Q13573	SNW1_HUMAN	SNW1	2	2	1	0	2
P14136	GFAP_HUMAN	GFAP	Q13573	SNW1_HUMAN	SNW1	1	3	1	0	3
P07196	NFL_HUMAN	NEFL	Q13573	SNW1_HUMAN	SNW1	1	3	1	0	3
P61981	1433G_HUMAN	YWHAG	Q13573	SNW1_HUMAN	SNW1	1	3	1	0	3
Q08379	GOGA2_HUMAN	GOLGA2	Q13573	SNW1_HUMAN	SNW1	2	4	2	0	5
Q15276	RABE1_HUMAN	RABEP1	Q13573	SNW1_HUMAN	SNW1	1	1	1	0	1
Q9NRC8	SIR7_HUMAN	SIRT7	Q13573	SNW1_HUMAN	SNW1	1	1	1	0	1
O75147	OBSL1_HUMAN	OBSL1	Q13573	SNW1_HUMAN	SNW1	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	Q13573	SNW1_HUMAN	SNW1	2	1	2	0	2
P36873	PP1G_HUMAN	PPP1CC	Q13573	SNW1_HUMAN	SNW1	1	1	1	0	1
Q9NPI1	BRD7_HUMAN	BRD7	Q13573	SNW1_HUMAN	SNW1	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	Q13573	SNW1_HUMAN	SNW1	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	Q13573	SNW1_HUMAN	SNW1	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	Q13573	SNW1_HUMAN	SNW1	1	1	1	0	1
P07196	NFL_HUMAN	NEFL	Q13614	MTMR2_HUMAN	MTMR2	2	3	1	0	3
Q13614	MTMR2_HUMAN	MTMR2	Q13614	MTMR2_HUMAN	MTMR2	2	2	2	0	3
Q99504	EYA3_HUMAN	EYA3	Q13614	MTMR2_HUMAN	MTMR2	1	1	1	0	1
Q8TD16	BICD2_HUMAN	BICD2	Q13614	MTMR2_HUMAN	MTMR2	1	1	1	0	1
O75147	OBSL1_HUMAN	OBSL1	Q13614	MTMR2_HUMAN	MTMR2	1	1	1	0	1
P05067	A4_HUMAN	APP	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
Q13573	SNW1_HUMAN	SNW1	Q13813	SPTN1_HUMAN	SPTAN1	2	2	1	0	2
Q9NQW6	ANLN_HUMAN	ANLN	Q13813	SPTN1_HUMAN	SPTAN1	3	2	2	0	4
P56945	BCAR1_HUMAN	BCAR1	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	2
Q9BYB0	SHAN3_HUMAN	SHANK3	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
P08670	VIME_HUMAN	VIM	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	2
P54274	TERF1_HUMAN	TERF1	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
Q9NRC8	SIR7_HUMAN	SIRT7	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
Q05586	NMDZ1_HUMAN	GRIN1	Q13813	SPTN1_HUMAN	SPTAN1	2	3	1	0	3
Q9H2C0	GAN_HUMAN	GAN	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
Q14847	LASP1_HUMAN	LASP1	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
Q9H444	CHM4B_HUMAN	CHMP4B	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	Q13813	SPTN1_HUMAN	SPTAN1	1	1	1	0	1
O60341	KDM1A_HUMAN	KDM1A	Q14005	IL16_HUMAN	IL16	1	1	1	0	2
P14136	GFAP_HUMAN	GFAP	Q14005	IL16_HUMAN	IL16	1	3	1	0	3
P07196	NFL_HUMAN	NEFL	Q14005	IL16_HUMAN	IL16	1	3	1	0	3
Q14005	IL16_HUMAN	IL16	Q14005	IL16_HUMAN	IL16	1	2	2	0	2
O43482	MS18B_HUMAN	OIP5	Q14005	IL16_HUMAN	IL16	1	1	1	0	1
Q5JR59	MTUS2_HUMAN	MTUS2	Q14005	IL16_HUMAN	IL16	1	1	1	0	1
Q8N5R6	CCD33_HUMAN	CCDC33	Q14005	IL16_HUMAN	IL16	1	1	1	0	1
Q9BVG8	KIFC3_HUMAN	KIFC3	Q14005	IL16_HUMAN	IL16	1	1	1	0	1
Q08379	GOGA2_HUMAN	GOLGA2	Q14005	IL16_HUMAN	IL16	1	1	1	0	1
P54274	TERF1_HUMAN	TERF1	Q14244	MAP7_HUMAN	MAP7	2	2	1	0	2
O15027	SC16A_HUMAN	SEC16A	Q14244	MAP7_HUMAN	MAP7	2	2	1	0	2
P61981	1433G_HUMAN	YWHAG	Q14244	MAP7_HUMAN	MAP7	2	2	1	0	2
P05067	A4_HUMAN	APP	Q14244	MAP7_HUMAN	MAP7	2	2	1	0	2
O14578	CTRO_HUMAN	CIT	Q14244	MAP7_HUMAN	MAP7	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	Q14244	MAP7_HUMAN	MAP7	1	1	1	0	1
Q9H444	CHM4B_HUMAN	CHMP4B	Q14244	MAP7_HUMAN	MAP7	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	Q14244	MAP7_HUMAN	MAP7	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	Q14244	MAP7_HUMAN	MAP7	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	Q14244	MAP7_HUMAN	MAP7	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	Q14244	MAP7_HUMAN	MAP7	1	1	1	0	1
P14136	GFAP_HUMAN	GFAP	Q14525	KT33B_HUMAN	KRT33B	1	3	1	0	3
P07196	NFL_HUMAN	NEFL	Q14525	KT33B_HUMAN	KRT33B	1	3	1	0	3
O75147	OBSL1_HUMAN	OBSL1	Q14525	KT33B_HUMAN	KRT33B	1	1	1	0	1
Q99608	NECD_HUMAN	NDN	Q14525	KT33B_HUMAN	KRT33B	1	1	1	0	1
P04156	PRIO_HUMAN	PRNP	Q14847	LASP1_HUMAN	LASP1	1	1	1	0	2
P14136	GFAP_HUMAN	GFAP	Q14847	LASP1_HUMAN	LASP1	1	3	1	0	3
P07196	NFL_HUMAN	NEFL	Q14847	LASP1_HUMAN	LASP1	1	3	1	0	3
P08670	VIME_HUMAN	VIM	Q14847	LASP1_HUMAN	LASP1	1	3	1	0	3
O00165	HAX1_HUMAN	HAX1	Q14847	LASP1_HUMAN	LASP1	3	2	2	0	4
Q08379	GOGA2_HUMAN	GOLGA2	Q14847	LASP1_HUMAN	LASP1	1	4	1	0	4
Q9H0W5	CCDC8_HUMAN	CCDC8	Q14847	LASP1_HUMAN	LASP1	1	1	1	0	1
Q96G01	BICD1_HUMAN	BICD1	Q14847	LASP1_HUMAN	LASP1	1	1	1	0	1
Q8TD16	BICD2_HUMAN	BICD2	Q14847	LASP1_HUMAN	LASP1	1	1	1	0	1
F7VJQ1	APRIO_HUMAN	PRNP	Q14847	LASP1_HUMAN	LASP1	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	Q15022	SUZ12_HUMAN	SUZ12	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	Q15022	SUZ12_HUMAN	SUZ12	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	Q15022	SUZ12_HUMAN	SUZ12	1	1	1	0	1
Q9NRC8	SIR7_HUMAN	SIRT7	Q15058	KIF14_HUMAN	KIF14	1	1	1	0	1
O75147	OBSL1_HUMAN	OBSL1	Q15058	KIF14_HUMAN	KIF14	2	1	2	0	2
P36873	PP1G_HUMAN	PPP1CC	Q15058	KIF14_HUMAN	KIF14	2	1	2	0	2
Q96G01	BICD1_HUMAN	BICD1	Q15058	KIF14_HUMAN	KIF14	1	1	1	0	1
P51114	FXR1_HUMAN	FXR1	Q15058	KIF14_HUMAN	KIF14	2	2	2	0	2
O14578	CTRO_HUMAN	CIT	Q15058	KIF14_HUMAN	KIF14	1	1	1	0	2
Q9NQW6	ANLN_HUMAN	ANLN	Q15058	KIF14_HUMAN	KIF14	1	1	1	0	2
Q9H444	CHM4B_HUMAN	CHMP4B	Q15058	KIF14_HUMAN	KIF14	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	Q15058	KIF14_HUMAN	KIF14	1	1	1	0	2
Q15058	KIF14_HUMAN	KIF14	Q15058	KIF14_HUMAN	KIF14	1	1	1	0	1
Q9WMX2	POLG_HCVCO	POLG	Q15276	RABE1_HUMAN	RABEP1	1	2	1	0	2
Q15276	RABE1_HUMAN	RABEP1	Q15276	RABE1_HUMAN	RABEP1	6	6	2	5	7
P63104	1433Z_HUMAN	YWHAZ	Q15276	RABE1_HUMAN	RABEP1	2	2	1	0	2
Q9H7C4	SYNCI_HUMAN	SYNC	Q15276	RABE1_HUMAN	RABEP1	2	2	1	0	3
P07196	NFL_HUMAN	NEFL	Q15276	RABE1_HUMAN	RABEP1	2	2	1	0	3
Q7KZN9	COX15_HUMAN	COX15	Q15526	SURF1_HUMAN	SURF1	2	2	2	0	2
Q9Y512	SAM50_HUMAN	SAMM50	Q15526	SURF1_HUMAN	SURF1	2	2	2	0	2
P07196	NFL_HUMAN	NEFL	Q15776	ZKSC8_HUMAN	ZKSCAN8	1	3	1	0	3
P61981	1433G_HUMAN	YWHAG	Q15776	ZKSC8_HUMAN	ZKSCAN8	1	3	1	0	3
Q15776	ZKSC8_HUMAN	ZKSCAN8	Q15776	ZKSC8_HUMAN	ZKSCAN8	1	1	1	0	1
F7VJQ1	APRIO_HUMAN	PRNP	Q15776	ZKSC8_HUMAN	ZKSCAN8	1	1	1	0	1
P05067	A4_HUMAN	APP	Q15776	ZKSC8_HUMAN	ZKSCAN8	1	1	1	0	1
Q12873	CHD3_HUMAN	CHD3	Q15776	ZKSC8_HUMAN	ZKSCAN8	2	1	2	0	2
O60341	KDM1A_HUMAN	KDM1A	Q16512	PKN1_HUMAN	PKN1	1	1	1	0	3
Q96MN9	ZN488_HUMAN	ZNF488	Q16512	PKN1_HUMAN	PKN1	1	3	1	0	3
P08727	K1C19_HUMAN	KRT19	Q16512	PKN1_HUMAN	PKN1	1	1	1	0	1
Q08379	GOGA2_HUMAN	GOLGA2	Q16512	PKN1_HUMAN	PKN1	2	4	2	0	5
Q8N6Y0	USBP1_HUMAN	USHBP1	Q16512	PKN1_HUMAN	PKN1	1	1	1	0	1
P07196	NFL_HUMAN	NEFL	Q16512	PKN1_HUMAN	PKN1	2	3	1	0	3
Q8IYX8	CE57L_HUMAN	CEP57L1	Q16512	PKN1_HUMAN	PKN1	1	4	1	0	4
P12036	NFH_HUMAN	NEFH	Q16512	PKN1_HUMAN	PKN1	2	3	1	0	3
Q16512	PKN1_HUMAN	PKN1	Q16512	PKN1_HUMAN	PKN1	1	2	2	0	2
P07196	NFL_HUMAN	NEFL	Q3KNS6	ZN829_HUMAN	ZNF829	1	3	1	0	3
P07196	NFL_HUMAN	NEFL	Q494V2	CP100_HUMAN	CFAP100	1	3	1	0	3
P14136	GFAP_HUMAN	GFAP	Q53FD0	ZC21C_HUMAN	ZC2HC1C	2	5	2	0	7
P07196	NFL_HUMAN	NEFL	Q53FD0	ZC21C_HUMAN	ZC2HC1C	1	3	1	0	3
P61981	1433G_HUMAN	YWHAG	Q53FD0	ZC21C_HUMAN	ZC2HC1C	1	3	1	0	3
Q9HC98	NEK6_HUMAN	NEK6	Q53FD0	ZC21C_HUMAN	ZC2HC1C	1	1	1	0	1
P14136	GFAP_HUMAN	GFAP	Q53R41	FAKD1_HUMAN	FASTKD1	1	3	1	0	3
P07196	NFL_HUMAN	NEFL	Q53R41	FAKD1_HUMAN	FASTKD1	1	3	1	0	3
Q9P227	RHG23_HUMAN	ARHGAP23	Q53R41	FAKD1_HUMAN	FASTKD1	1	1	1	0	1
Q5JR59	MTUS2_HUMAN	MTUS2	Q5JR59	MTUS2_HUMAN	MTUS2	3	4	3	0	6
Q53FD0	ZC21C_HUMAN	ZC2HC1C	Q5JR59	MTUS2_HUMAN	MTUS2	2	4	2	0	6
P51114	FXR1_HUMAN	FXR1	Q5JR59	MTUS2_HUMAN	MTUS2	1	1	1	0	1
Q8IYX8	CE57L_HUMAN	CEP57L1	Q5JR59	MTUS2_HUMAN	MTUS2	1	4	1	0	7
Q5VU43	MYOME_HUMAN	PDE4DIP	Q5JR59	MTUS2_HUMAN	MTUS2	1	4	1	0	4
Q6NYC8	PPR18_HUMAN	PPP1R18	Q5JR59	MTUS2_HUMAN	MTUS2	2	4	2	0	5
Q13573	SNW1_HUMAN	SNW1	Q5JR59	MTUS2_HUMAN	MTUS2	2	4	2	0	5
P07196	NFL_HUMAN	NEFL	Q5JR59	MTUS2_HUMAN	MTUS2	1	1	1	0	1
Q5W5X9	TTC23_HUMAN	TTC23	Q5JR59	MTUS2_HUMAN	MTUS2	1	1	1	0	1
Q9P2K3	RCOR3_HUMAN	RCOR3	Q5JR59	MTUS2_HUMAN	MTUS2	1	1	1	0	1
P09067	HXB5_HUMAN	HOXB5	Q5JR59	MTUS2_HUMAN	MTUS2	1	1	1	0	1
Q16512	PKN1_HUMAN	PKN1	Q5JR59	MTUS2_HUMAN	MTUS2	1	1	1	0	1
