UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Exp. Evidences	Methods	Publications	3DStructures	CurationEvents
Q9Y4K3	TRAF6_HUMAN	TRAF6	Q99683	M3K5_HUMAN	MAP3K5	5	2	5	0	7
O14965	AURKA_HUMAN	AURKA	Q99683	M3K5_HUMAN	MAP3K5	1	1	1	0	1
Q99759	M3K3_HUMAN	MAP3K3	Q99683	M3K5_HUMAN	MAP3K5	0	1	1	0	1
P0DP24	CALM2_HUMAN	CALM2	Q99759	M3K3_HUMAN	MAP3K3	1	1	1	0	1
Q99759	M3K3_HUMAN	MAP3K3	Q99759	M3K3_HUMAN	MAP3K3	2	3	3	0	3
P78527	PRKDC_HUMAN	PRKDC	Q99759	M3K3_HUMAN	MAP3K3	1	1	1	0	1
P63104	1433Z_HUMAN	YWHAZ	Q99759	M3K3_HUMAN	MAP3K3	3	4	2	0	4
P27361	MK03_HUMAN	MAPK3	Q99759	M3K3_HUMAN	MAP3K3	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	Q99759	M3K3_HUMAN	MAP3K3	2	3	2	0	3
Q13501	SQSTM_HUMAN	SQSTM1	Q99759	M3K3_HUMAN	MAP3K3	4	3	2	0	6
Q99873	ANM1_HUMAN	PRMT1	Q99873	ANM1_HUMAN	PRMT1	9	9	7	0	13
Q9Y4K3	TRAF6_HUMAN	TRAF6	Q99873	ANM1_HUMAN	PRMT1	1	1	1	0	1
P78527	PRKDC_HUMAN	PRKDC	Q9BUB5	MKNK1_HUMAN	MKNK1	1	2	1	0	2
Q15759	MK11_HUMAN	MAPK11	Q9BUB5	MKNK1_HUMAN	MKNK1	2	2	1	0	2
Q9BUB5	MKNK1_HUMAN	MKNK1	Q9BUB5	MKNK1_HUMAN	MKNK1	1	2	2	0	5
P28482	MK01_HUMAN	MAPK1	Q9BUB5	MKNK1_HUMAN	MKNK1	6	4	5	0	7
P27361	MK03_HUMAN	MAPK3	Q9BUB5	MKNK1_HUMAN	MKNK1	1	2	1	0	2
Q9H2X6	HIPK2_HUMAN	HIPK2	Q9BUB5	MKNK1_HUMAN	MKNK1	1	1	1	0	1
P02686	MBP_HUMAN	MBP	Q9BYT8	NEUL_HUMAN	NLN	2	2	1	0	3
P01112	RASH_HUMAN	HRAS	Q9GZU7	CTDS1_HUMAN	CTDSP1	1	1	1	0	1
Q13233	M3K1_HUMAN	MAP3K1	Q9H2X6	HIPK2_HUMAN	HIPK2	3	3	1	0	3
Q9H2X6	HIPK2_HUMAN	HIPK2	Q9H2X6	HIPK2_HUMAN	HIPK2	4	3	4	0	4
Q9Y4K3	TRAF6_HUMAN	TRAF6	Q9H8W4	PKHF2_HUMAN	PLEKHF2	2	4	2	0	5
P00519	ABL1_HUMAN	ABL1	Q9NQC3	RTN4_HUMAN	RTN4	1	1	1	0	1
Q9NQC3	RTN4_HUMAN	RTN4	Q9NQC3	RTN4_HUMAN	RTN4	1	2	1	0	2
Q9H8W4	PKHF2_HUMAN	PLEKHF2	Q9NQC3	RTN4_HUMAN	RTN4	1	2	1	0	3
P00519	ABL1_HUMAN	ABL1	Q9NSY1	BMP2K_HUMAN	BMP2K	1	1	1	0	1
P51617	IRAK1_HUMAN	IRAK1	Q9NWZ3	IRAK4_HUMAN	IRAK4	14	6	11	0	16
Q9Y4K3	TRAF6_HUMAN	TRAF6	Q9NWZ3	IRAK4_HUMAN	IRAK4	2	2	2	0	4
P50750	CDK9_HUMAN	CDK9	Q9NYV4	CDK12_HUMAN	CDK12	4	2	2	0	4
P49759	CLK1_HUMAN	CLK1	Q9NYV4	CDK12_HUMAN	CDK12	1	1	1	0	1
Q9NYV4	CDK12_HUMAN	CDK12	Q9NYV4	CDK12_HUMAN	CDK12	0	1	1	1	1
Q9P289	STK26_HUMAN	STK26	Q9P289	STK26_HUMAN	STK26	5	5	5	0	8
P04049	RAF1_HUMAN	RAF1	Q9P289	STK26_HUMAN	STK26	1	2	1	0	2
P50750	CDK9_HUMAN	CDK9	Q9P289	STK26_HUMAN	STK26	1	1	1	0	1
P05771	KPCB_HUMAN	PRKCB	Q9UEW8	STK39_HUMAN	STK39	1	1	1	0	1
P04049	RAF1_HUMAN	RAF1	Q9UEW8	STK39_HUMAN	STK39	1	1	1	0	1
Q16539	MK14_HUMAN	MAPK14	Q9UEW8	STK39_HUMAN	STK39	1	2	2	0	2
Q9UEW8	STK39_HUMAN	STK39	Q9UEW8	STK39_HUMAN	STK39	1	1	1	0	1
P0DP24	CALM2_HUMAN	CALM2	Q9UHD2	TBK1_HUMAN	TBK1	1	1	1	0	1
Q9UHD2	TBK1_HUMAN	TBK1	Q9UHD2	TBK1_HUMAN	TBK1	12	8	10	0	14
Q14164	IKKE_HUMAN	IKBKE	Q9UHD2	TBK1_HUMAN	TBK1	8	4	6	0	11
P16333	NCK1_HUMAN	NCK1	Q9UHD2	TBK1_HUMAN	TBK1	2	3	1	0	3
O95786	DDX58_HUMAN	DDX58	Q9UHD2	TBK1_HUMAN	TBK1	1	1	1	0	1
P31749	AKT1_HUMAN	AKT1	Q9UHD2	TBK1_HUMAN	TBK1	3	2	2	0	4
Q9Y4K3	TRAF6_HUMAN	TRAF6	Q9UHD2	TBK1_HUMAN	TBK1	4	2	3	0	5
O75385	ULK1_HUMAN	ULK1	Q9UHD2	TBK1_HUMAN	TBK1	1	1	1	0	1
Q9UKI8	TLK1_HUMAN	TLK1	Q9UKI8	TLK1_HUMAN	TLK1	4	4	4	0	7
Q86UE8	TLK2_HUMAN	TLK2	Q9UKI8	TLK1_HUMAN	TLK1	3	3	2	0	6
O14965	AURKA_HUMAN	AURKA	Q9UKI8	TLK1_HUMAN	TLK1	2	2	1	0	2
Q9V3Q6	M3K7_DROME	Tak1	Q9V3Q6	M3K7_DROME	Tak1	1	1	1	0	1
Q13233	M3K1_HUMAN	MAP3K1	Q9Y463	DYR1B_HUMAN	DYRK1B	2	2	1	0	2
Q9H2X6	HIPK2_HUMAN	HIPK2	Q9Y463	DYR1B_HUMAN	DYRK1B	2	2	1	0	2
Q13153	PAK1_HUMAN	PAK1	Q9Y463	DYR1B_HUMAN	DYRK1B	1	2	1	0	2
P28482	MK01_HUMAN	MAPK1	Q9Y463	DYR1B_HUMAN	DYRK1B	1	2	1	0	2
Q16539	MK14_HUMAN	MAPK14	Q9Y463	DYR1B_HUMAN	DYRK1B	1	2	1	0	2
Q9Y463	DYR1B_HUMAN	DYRK1B	Q9Y463	DYR1B_HUMAN	DYRK1B	1	2	2	0	2
P51617	IRAK1_HUMAN	IRAK1	Q9Y4K3	TRAF6_HUMAN	TRAF6	37	9	33	0	45
P0DP24	CALM2_HUMAN	CALM2	Q9Y4K3	TRAF6_HUMAN	TRAF6	1	1	1	0	1
Q13501	SQSTM_HUMAN	SQSTM1	Q9Y4K3	TRAF6_HUMAN	TRAF6	18	5	17	0	27
Q9Y4K3	TRAF6_HUMAN	TRAF6	Q9Y4K3	TRAF6_HUMAN	TRAF6	35	9	34	0	40
Q05655	KPCD_HUMAN	PRKCD	Q9Y4K3	TRAF6_HUMAN	TRAF6	2	2	1	0	2
Q99759	M3K3_HUMAN	MAP3K3	Q9Y4K3	TRAF6_HUMAN	TRAF6	7	5	4	0	9
Q9NQC3	RTN4_HUMAN	RTN4	Q9Y4K3	TRAF6_HUMAN	TRAF6	1	1	1	0	1
Q9P289	STK26_HUMAN	STK26	Q9Y4K3	TRAF6_HUMAN	TRAF6	3	3	1	0	4
O95786	DDX58_HUMAN	DDX58	Q9Y4K3	TRAF6_HUMAN	TRAF6	1	1	1	0	1
Q02750	MP2K1_HUMAN	MAP2K1	Q9Y4K3	TRAF6_HUMAN	TRAF6	0	1	1	0	1
P00519	ABL1_HUMAN	ABL1	Q9Y4K3	TRAF6_HUMAN	TRAF6	0	1	1	0	1
